Date,Price
9/22/2022,7680
9/21/2022,7690
9/20/2022,7758
9/19/2022,7753.5
9/16/2022,7762
9/15/2022,7729.5
9/14/2022,7803
9/13/2022,7868.5
9/12/2022,7955.5
9/9/2022,7856.5
9/8/2022,7810.5
9/7/2022,7622.5
9/6/2022,7683
9/5/2022,7653.5
9/2/2022,7633
9/1/2022,7597
8/31/2022,7801.5
8/30/2022,7864
8/26/2022,8160.5
8/25/2022,8129
8/24/2022,8034.5
8/23/2022,8120
8/22/2022,8027
8/19/2022,8078.5
8/18/2022,8031.5
8/17/2022,7924.5
8/16/2022,7979
8/15/2022,7980
8/12/2022,8091.5
8/11/2022,8173
8/10/2022,8085.5
8/9/2022,7983
8/8/2022,7987.5
8/5/2022,7870.5
8/4/2022,7727.5
8/3/2022,7677.5
8/2/2022,7806.5
8/1/2022,7819.5
7/29/2022,7917.5
7/28/2022,7762
7/27/2022,7637
7/26/2022,7536.5
7/25/2022,7479
7/22/2022,7452.5
7/21/2022,7322
7/20/2022,7378
7/19/2022,7277.5
7/18/2022,7426.5
7/15/2022,7190.5
7/14/2022,7170
7/13/2022,7325.5
7/12/2022,7354
7/11/2022,7584.5
7/8/2022,7805.5
7/7/2022,7822.5
7/6/2022,7520.5
7/5/2022,7670
7/4/2022,8006
7/1/2022,8048
6/30/2022,8258
6/29/2022,8401
6/28/2022,8365.5
6/27/2022,8417.5
6/24/2022,8381
6/23/2022,8409
6/22/2022,8773
6/21/2022,8995
6/20/2022,8977.5
6/17/2022,8961.5
6/16/2022,9074.5
6/15/2022,9230
6/14/2022,9230.5
6/13/2022,9294
6/10/2022,9447.5
6/9/2022,9615
6/8/2022,9730
6/7/2022,9699
6/6/2022,9745
6/1/2022,9499.5
5/31/2022,9447.5
5/30/2022,9543
5/27/2022,9459
5/26/2022,9353
5/25/2022,9373
5/24/2022,9453.5
5/23/2022,9548
5/20/2022,9422
5/19/2022,9415.5
5/18/2022,9235
5/17/2022,9366
5/16/2022,9238.5
5/13/2022,9159
5/12/2022,9090
5/11/2022,9340
5/10/2022,9228.5
5/9/2022,9237.5
5/6/2022,9414.5
5/5/2022,9489.5
5/4/2022,9473.5
5/3/2022,9410
4/29/2022,9769.5
4/28/2022,9697
4/27/2022,9856
4/26/2022,9860
4/25/2022,9769
4/22/2022,10110
4/21/2022,10285
4/20/2022,10223
4/19/2022,10304.5
4/14/2022,10315
4/13/2022,10299
4/12/2022,10342.5
4/11/2022,10200.5
4/8/2022,10323.5
4/7/2022,10311.5
4/6/2022,10305
4/5/2022,10455
4/4/2022,10469
4/1/2022,10353.5
3/31/2022,10375
3/30/2022,10367.5
3/29/2022,10316.5
3/28/2022,10341
3/25/2022,10267
3/24/2022,10349.5
3/23/2022,10438.5
3/22/2022,10268
3/21/2022,10295
3/18/2022,10331
3/17/2022,10243
3/16/2022,10054
3/15/2022,9904
3/14/2022,9935
3/11/2022,10183.5
3/10/2022,10117
