Date,IHSG,STI,Gold,Coal,Copper,Silver,Tin,Nickel
2024-06-25,6882.704,3326.28,2319.62,134.1,9571.0,28.911,32251,17167
2024-06-26,6905.642,3331.7,2298.23,132.0,9540.0,28.773,32012,17056
2024-06-27,6967.951,3343.35,2327.73,132.75,9515.5,28.9714,32208,17103
2024-06-28,7063.577,3332.8,2326.75,133.45,9599.0,29.1429,32739,17291
2024-07-01,7139.626,3338.57,2331.9,132.1,9630.0,29.4506,32900,17357
2024-07-02,7125.142,3367.9,2329.46,132.25,9672.5,29.527,32922,17004
2024-07-03,7196.755,3415.51,2356.2,135.0,9868.0,30.5007,33363,17323
2024-07-04,7220.889,3439.88,2356.69,136.5,9882.5,30.3967,33158,17217
2024-07-05,7253.372,3410.81,2392.16,135.75,9944.0,31.219,33874,17341
2024-07-08,7250.977,3404.47,2359.13,135.05,9915.0,30.7634,34218,17473
2024-07-09,7269.801,3426.09,2364.09,135.25,9869.0,30.802,34350,17142
2024-07-10,7287.042,3459.93,2371.26,133.75,9905.0,30.8158,35007,16891
2024-07-11,7300.407,3475.06,2415.48,133.75,9786.5,31.464,34666,16809
2024-07-12,7327.58,3497.78,2411.43,133.85,9877.0,30.7885,33695,16856
2024-07-15,7278.863,3499.89,2422.27,134.95,9806.0,30.6769,33246,16701
2024-07-16,7224.293,3487.91,2469.08,134.4,9663.5,31.2484,33171,16594
2024-07-17,7224.218,3489.57,2458.79,134.75,9635.0,30.3025,32950,16457
2024-07-18,7321.071,3471.16,2445.08,135.0,9386.0,29.8329,31604,16423
2024-07-19,7294.495,3447.56,2400.83,135.1,9310.0,29.223,31050,16256
2024-07-22,7321.976,3437.26,2396.59,135.0,9216.5,29.125,29888,16190
2024-07-23,7313.857,3461.16,2409.64,134.7,9166.0,29.244,29418,16021
2024-07-24,7262.759,3460.82,2397.7,134.75,9104.0,28.9085,29790,15827
2024-07-25,7240.277,3430.45,2364.56,134.75,9122.0,27.8485,29416,15769
2024-07-26,7288.167,3426.47,2387.19,134.8,9111.0,27.9258,29571,15794
2024-07-29,7288.897,3444.18,2384.19,140.1,9026.0,27.8617,29296,15837
2024-07-30,7241.864,3441.77,2410.78,139.25,8972.0,28.3863,28779,16071
2024-07-31,7255.762,3455.94,2447.6,140.1,9225.0,29.0065,30056,16604
2024-08-01,7325.985,3419.84,2446.26,142.55,9052.5,28.5235,29894,16282
2024-08-02,7308.123,3381.45,2443.24,144.1,9055.5,28.5597,30188,16273
2024-08-05,7059.653,3243.67,2410.79,143.7,8888.5,27.264,29484,16276
2024-08-06,7129.215,3198.44,2390.82,145.5,8928.5,26.9842,29651,16385
2024-08-07,7212.131,3249.72,2382.92,145.0,8769.5,26.6095,29991,16296
2024-08-08,7195.121,3261.83,2427.53,145.5,8794.5,27.544,30494,16143
2024-08-12,7297.625,3235.38,2472.9,146.75,9026.5,27.978,31568,16355
2024-08-13,7356.638,3258.57,2465.16,146.9,8958.5,27.8528,31199,16321
2024-08-14,7436.039,3286.28,2447.85,145.75,8968.5,27.5689,31430,16276
2024-08-15,7409.501,3315.73,2456.79,150.0,9148.5,28.3546,31968,16319
2024-08-16,7432.09,3352.89,2508.01,146.75,9115.5,28.9793,31903,16373
2024-08-19,7466.831,3355.56,2504.28,146.5,9252.0,29.4494,32575,16666
2024-08-20,7533.985,3370.31,2513.99,146.0,9204.0,29.438,32276,17035
2024-08-21,7554.593,3373.76,2512.56,145.9,9260.0,29.6,32695,16910
2024-08-22,7488.676,3373.58,2484.75,146.75,9130.5,28.9855,32316,16603
2024-08-23,7544.298,3387.99,2512.59,145.2,9288.5,29.8157,32912,16758
2024-08-27,7597.881,3398.47,2524.64,146.0,9448.0,29.9757,33244,17136
2024-08-28,7658.875,3391.03,2504.61,145.0,9260.5,29.1267,32605,17019
2024-08-29,7627.604,3404.47,2521.4,145.0,9244.0,29.4198,32345,17003
2024-08-30,7670.733,3442.93,2503.39,146.2,9235.0,28.8647,32346,16766
2024-09-02,7694.53,3463.08,2499.51,143.9,9183.0,28.545,31384,16625
2024-09-03,7616.521,3480.34,2492.91,142.0,8954.5,28.048,30745,16462
2024-09-04,7672.896,3441.38,2495.72,139.5,8960.0,28.2743,30499,16214
2024-09-05,7681.043,3458.66,2516.76,141.0,9092.0,28.8229,30771,16078
2024-09-06,7721.846,3454.47,2497.41,141.5,8996.0,27.935,31024,15893
2024-09-09,7702.739,3496.53,2506.38,141.65,9097.0,28.3459,30818,15903
2024-09-10,7761.388,3512.67,2516.73,138.75,9026.0,28.4019,30550,15741
2024-09-11,7760.955,3531.17,2511.76,139.0,9090.5,28.677,30944,16112
2024-09-12,7798.154,3556.53,2557.9,138.15,9215.5,29.8792,31406,16136
2024-09-13,7812.131,3562.65,2577.7,137.9,9308.0,30.719,31805,15944
2024-09-17,7831.779,3593.42,2569.5,139.65,9370.0,30.7008,31855,16188
2024-09-18,7829.135,3592.42,2558.91,139.0,9400.5,30.0812,31594,16233
2024-09-19,7905.39,3633.18,2586.74,139.5,9515.0,30.7875,31823,16333
2024-09-20,7743.004,3624.76,2621.88,139.5,9476.5,31.1775,32127,16510
2024-09-23,7775.731,3638.54,2628.72,139.5,9548.5,30.6943,32295,16544
2024-09-24,7778.491,3622.74,2657.1,139.5,9796.0,32.0985,32689,16710
2024-09-25,7740.902,3583.27,2656.89,139.75,9813.0,31.8115,32102,16796
2024-09-26,7744.516,3582.23,2672.38,139.6,10080.5,32.018,32435,16745
2024-09-27,7696.916,3573.36,2658.24,139.75,9982.5,31.5675,32913,16996
2024-09-30,7527.929,3585.29,2634.58,145.1,9829.0,31.1595,33458,17514
2024-10-01,7642.133,3580.96,2663.23,141.65,9979.0,31.4561,33879,17711
2024-10-02,7563.262,3584.67,2658.69,140.25,10084.5,31.8315,33893,18153
2024-10-03,7543.828,3577.43,2655.89,140.8,9866.0,32.017,33709,17589
2024-10-04,7496.091,3589.13,2653.6,148.2,9943.5,32.1998,33805,17992
2024-10-07,7504.135,3599.19,2642.59,148.5,9929.5,31.685,33905,18052
2024-10-08,7557.142,3575.69,2621.83,147.8,9742.5,30.6683,32867,17776
2024-10-09,7501.285,3595.66,2607.77,145.45,9675.0,30.5025,32485,17371
2024-10-10,7480.08,3585.29,2629.74,148.0,9723.0,31.162,32817,17541
2024-10-11,7520.602,3573.76,2656.59,146.7,9791.5,31.5395,33212,17864
2024-10-14,7559.655,3595.91,2648.54,148.2,9659.5,31.1982,32445,17670
2024-10-15,7626.951,3595.47,2662.58,146.05,9530.5,31.5002,32396,17424
2024-10-16,7648.94,3590.62,2673.83,145.95,9558.5,31.6902,32150,17279
2024-10-17,7735.039,3625.25,2692.71,145.75,9516.0,31.6975,31218,17005
2024-10-18,7760.06,3640.19,2721.46,145.4,9625.5,33.7162,31313,16897
2024-10-21,7772.596,3614.58,2719.85,145.6,9559.0,33.7885,31016,16705
2024-10-22,7788.983,3587.41,2749.01,144.7,9583.0,34.8585,30907,16316
2024-10-23,7787.565,3600.78,2715.55,145.25,9521.5,33.699,30906,16308
2024-10-24,7716.549,3604.95,2736.17,145.5,9507.0,33.6833,31135,16295
2024-10-25,7694.66,3593.41,2747.56,144.9,9602.5,33.7188,31325,16167
2024-10-28,7634.631,3584.08,2742.46,144.5,9541.5,33.6725,31429,16015
2024-10-29,7606.6,3590.36,2774.74,145.25,9530.5,34.4541,31084,15873
2024-10-30,7569.85,3558.88,2787.61,145.0,9538.0,33.7763,30950,15816
2024-10-31,7574.019,3558.88,2743.97,144.05,9506.0,32.6625,31213,15718
2024-11-01,7505.257,3555.43,2736.53,143.95,9570.5,32.4895,31724,15944
2024-11-04,7479.503,3572.04,2736.78,143.9,9696.5,32.4505,32150,16007
2024-11-05,7491.931,3581.61,2743.99,142.9,9738.5,32.657,32349,16123
2024-11-06,7383.868,3602.99,2659.06,141.1,9343.0,31.1778,31347,16127
2024-11-07,7243.86,3673.49,2706.71,142.2,9664.0,32.0277,31817,16587
2024-11-08,7287.191,3724.37,2684.77,143.35,9443.5,31.307,31648,16397
2024-11-11,7266.46,3739.47,2618.82,142.25,9331.5,30.6833,31279,16108
2024-11-12,7321.986,3711.48,2598.39,142.25,9142.0,30.722,30208,15897
2024-11-13,7308.671,3720.34,2572.98,141.5,9047.0,30.3055,29663,15730
2024-11-14,7214.561,3738.16,2564.85,141.5,8990.0,30.4497,28932,15619
2024-11-15,7161.258,3744.7,2563.25,141.75,9002.5,30.2708,28742,15540
2024-11-18,7134.277,3732.55,2611.83,141.75,9072.5,31.1733,29023,15729
2024-11-19,7195.715,3757.97,2632.08,141.25,9087.5,31.2115,28880,15866
2024-11-20,7180.335,3743.64,2650.6,141.5,9089.5,30.8532,29026,15906
2024-11-21,7140.912,3739.22,2669.72,141.5,9008.5,30.788,28750,15714
2024-11-22,7195.565,3746.02,2716.19,141.25,8968.0,31.3458,28914,15970
2024-11-25,7314.108,3731.39,2625.01,141.0,9045.5,30.2985,28976,16203
2024-11-26,7245.888,3712.39,2633.15,141.0,9000.5,30.4412,28904,15996
2024-11-28,7200.157,3737.25,2637.92,140.7,9002.0,30.222,28192,16064
2024-11-29,7114.266,3739.29,2643.15,141.5,9010.5,30.625,28913,15903
2024-12-02,7046.986,3751.35,2639.13,135.0,8992.5,30.5125,28573,15693
2024-12-03,7196.017,3786.13,2643.49,134.8,9111.5,31.0365,28824,16015
2024-12-04,7326.764,3799.94,2649.9,133.4,9083.0,31.3022,29034,16107
2024-12-05,7313.313,3822.68,2631.67,133.25,9074.5,31.3095,29165,15974
2024-12-06,7382.785,3796.16,2633.37,133.25,9122.5,30.9676,29151,16047
2024-12-09,7437.731,3794.92,2660.3,133.75,9232.0,31.836,29918,15996
2024-12-10,7453.287,3813.55,2694.25,133.45,9216.5,31.9085,29776,15715
2024-12-11,7464.752,3792.82,2718.23,133.75,9192.0,31.9005,29957,15858
2024-12-12,7394.238,3809.27,2680.73,132.5,9091.5,30.996,29534,16168
2024-12-13,7324.789,3810.35,2648.23,130.75,9052.5,30.553,29097,15862
2024-12-16,7258.631,3821.03,2652.72,129.25,9062.5,30.5498,29246,15708
2024-12-17,7157.732,3799.93,2646.83,129.0,8989.5,30.541,29047,15503
2024-12-18,7107.875,3779.62,2585.35,128.25,9028.5,29.35,29116,15508
2024-12-19,6977.238,3762.88,2594.01,127.1,8883.0,29.0485,28399,15113
2024-12-20,6983.865,3719.93,2622.91,127.4,8941.0,29.5195,28689,15356
2024-12-23,7096.445,3752.33,2612.56,126.75,8912.0,29.6507,28542,15292
2024-12-24,7065.746,3769.55,2616.87,126.75,8950.5,29.661,28818,15477
2024-12-27,7036.571,3771.63,2621.4,126.75,8982.0,29.385,28810,15311
2024-12-30,7079.905,3795.73,2606.5,124.55,8910.0,28.9508,29295,15415
2025-01-02,7163.205,3800.81,2657.9,124.6,8802.5,29.569,28557,15078
2025-01-03,7164.429,3801.83,2640.22,123.5,8876.5,29.623,29108,15111
2025-01-06,7080.474,3821.84,2636.47,119.75,9003.0,29.957,29289,15182
2025-01-07,7083.284,3828.17,2648.59,118.3,9003.0,30.0512,29944,15398
2025-01-08,7080.352,3886.98,2661.94,117.45,9031.5,30.1045,30079,15451
2025-01-09,7064.588,3862.6,2667.25,115.75,9078.5,30.1335,29852,15482
2025-01-10,7088.866,3801.56,2689.76,113.5,9091.5,30.4077,29886,15658
2025-01-13,7016.879,3791.7,2663.16,114.5,9094.5,29.6132,29866,15901
2025-01-14,6956.665,3788.77,2677.46,115.4,9154.0,29.9036,29771,15956
2025-01-15,7079.562,3772.58,2696.32,114.45,9167.5,30.653,29592,15850
2025-01-16,7107.519,3801.13,2714.31,114.7,9230.5,30.8145,29576,15963
2025-01-17,7154.658,3810.78,2703.25,117.25,9190.0,30.367,29775,16097
2025-01-20,7170.737,3807.97,2708.21,118.15,9275.0,30.5439,30390,16102
2025-01-21,7181.82,3795.37,2744.81,117.75,9284.5,30.7808,30233,16078
2025-01-22,7257.128,3781.21,2756.48,116.75,9223.5,30.8283,30272,15718
2025-01-23,7232.643,3806.57,2754.87,116.5,9232.0,30.454,29899,15668
2025-01-24,7166.056,3804.26,2770.58,116.35,9276.0,30.585,30156,15668
2025-01-31,7109.196,3855.82,2798.41,115.5,9048.0,31.3047,30102,15210
2025-02-03,7030.058,3826.47,2815.21,115.65,9099.0,31.599,29924,15208
2025-02-04,7073.459,3823.01,2842.71,112.5,9150.5,32.168,30267,15270
2025-02-05,7024.228,3815.37,2867.24,111.25,9240.0,32.3108,30800,15535
2025-02-06,6875.536,3830.42,2856.28,108.95,9276.5,32.1758,31002,15811
2025-02-07,6742.576,3861.42,2861.07,107.25,9407.5,31.8155,31109,15756
2025-02-10,6648.142,3875.13,2908.26,105.65,9447.5,32.0522,31145,15522
2025-02-11,6531.99,3860.76,2897.91,104.75,9358.0,31.8155,31164,15538
2025-02-12,6645.778,3874.62,2904.04,104.5,9454.5,32.2388,31581,15420
2025-02-13,6613.568,3882.58,2928.21,104.3,9485.0,32.3442,31981,15374
2025-02-14,6638.459,3877.5,2882.53,102.75,9477.0,32.103,32662,15468
2025-02-17,6830.882,3904.85,2896.56,102.0,9395.5,32.3365,32681,15490
2025-02-18,6873.554,3925.56,2936.02,100.85,9472.0,32.8808,32779,15349
2025-02-19,6794.868,3934.04,2933.39,103.5,9466.5,32.698,32699,15404
2025-02-20,6788.042,3927.51,2938.98,103.5,9563.5,32.9618,33396,15665
2025-02-21,6803.001,3929.94,2936.05,102.0,9559.0,32.457,33677,15517
2025-02-24,6749.601,3927.75,2951.73,102.25,9494.5,32.3488,33244,15445
2025-02-25,6587.087,3915.87,2914.98,102.0,9401.5,31.7387,32775,15336
2025-02-26,6606.178,3908.05,2916.39,102.4,9460.0,31.856,32404,15580
2025-02-27,6485.448,3921.19,2877.52,102.4,9389.5,31.2767,31704,15832
2025-02-28,6270.597,3895.7,2857.83,102.05,9358.0,31.1501,31312,15433
2025-03-03,6519.658,3908.92,2892.73,101.4,9419.0,31.6828,31575,15893
2025-03-04,6380.401,3890.76,2917.89,101.5,9343.0,31.9795,31579,15983
2025-03-05,6531.399,3898.4,2919.39,104.1,9585.0,32.6591,31706,15901
2025-03-06,6617.847,3917.06,2911.8,104.7,9734.0,32.646,32581,16298
2025-03-07,6636.0,3914.48,2909.1,103.25,9613.5,32.5375,32519,16504
2025-03-10,6598.212,3899.07,2888.71,104.6,9528.5,32.1079,32661,16551
2025-03-11,6545.85,3825.83,2915.9,104.9,9662.5,32.9426,33159,16493
2025-03-12,6665.045,3833.07,2934.77,101.5,9770.0,33.2453,33422,16641
2025-03-13,6647.417,3837.52,2989.18,101.05,9783.5,33.8679,35900,16506
2025-03-14,6515.631,3836.02,2984.16,100.75,9780.5,33.7994,35282,16470
2025-03-17,6471.947,3859.36,3000.6,98.75,9861.5,33.8628,35187,16430
2025-03-18,6223.388,3894.97,3034.73,97.1,9904.5,34.0136,35240,16249
2025-03-19,6311.66,3908.31,3047.79,97.5,9987.5,33.7958,34996,16399
2025-03-20,6381.674,3930.49,3044.9,97.75,9936.5,33.5912,35350,16284
2025-03-21,6258.179,3926.45,3022.15,97.0,9855.5,33.0328,34489,16057
2025-03-24,6161.218,3936.33,3011.04,96.9,9956.0,33.0166,34354,16013
2025-03-25,6235.619,3954.53,3020.09,96.4,10112.0,33.7301,35053,16161
2025-03-26,6472.356,3963.71,3019.38,96.75,9927.0,33.6335,35071,16245
2025-03-27,6510.62,3981.57,3057.29,96.75,9846.5,34.4128,35270,16247
2025-04-08,5996.142,3469.47,2983.27,98.0,8655.5,29.805,32603,14180
2025-04-09,5967.988,3393.69,3082.7,96.5,8613.0,31.0377,29824,14084
2025-04-10,6254.024,3577.83,3176.23,96.25,8988.0,31.2239,30658,14798
2025-04-11,6262.226,3512.53,3237.61,94.85,9154.5,32.3065,31219,15069
2025-04-14,6368.517,3548.91,3210.93,95.5,9187.0,32.3474,31279,15307
2025-04-15,6441.683,3624.72,3230.72,95.5,9164.0,32.3199,31049,15558
2025-04-16,6400.054,3662.45,3343.12,94.25,9203.5,32.7655,30800,15683
2025-04-17,6438.269,3720.33,3326.85,95.05,9188.5,32.5551,30643,15622
2025-04-22,6538.266,3795.41,3380.63,93.9,9369.0,32.5097,31128,15682
2025-04-23,6634.377,3832.32,3288.34,93.7,9382.5,33.5785,31314,15662
2025-04-24,6613.478,3831.92,3349.43,93.8,9392.5,33.5801,31763,15821
2025-04-25,6678.915,3823.78,3319.72,93.75,9374.0,33.1102,31980,15545
2025-04-28,6722.966,3811.8,3343.98,95.6,9378.0,33.1631,32021,15615
2025-04-29,6749.075,3805.18,3317.41,97.25,9440.0,32.9355,31919,15550
2025-04-30,6766.795,3832.51,3288.71,97.5,9125.0,32.6164,31348,15418
2025-05-02,6815.73,3845.14,3240.49,98.0,9365.5,32.01,30698,15480
2025-05-06,6898.197,3860.41,3431.77,99.4,9538.0,33.2228,31992,15698
2025-05-07,6926.225,3865.37,3364.5,98.75,9419.5,32.4562,31636,15548
2025-05-08,6827.75,3848.22,3305.72,98.5,9431.5,32.4631,31877,15535
2025-05-09,6832.803,3876.16,3324.98,98.9,9445.5,32.7242,31885,15804
2025-05-14,6979.88,3871.05,3177.25,99.0,9606.5,32.2268,32814,15871
2025-05-15,7040.161,3891.94,3240.1,99.0,9577.0,32.6405,32974,15799
2025-05-16,7106.526,3897.87,3203.65,99.0,9447.5,32.2948,32816,15648
2025-05-19,7141.091,3876.2,3229.56,99.25,9523.5,32.361,32899,15562
2025-05-20,7094.602,3882.5,3290.13,100.55,9519.5,33.0821,33083,15518
2025-05-21,7142.461,3882.55,3314.96,100.45,9533.5,33.3893,32854,15602
2025-05-22,7166.981,3880.09,3294.52,100.1,9500.5,33.0561,32378,15494
2025-05-23,7214.163,3882.42,3357.51,100.4,9610.0,33.477,32819,15594
2025-05-27,7198.967,3896.09,3300.87,100.9,9596.5,33.2645,32588,15409
2025-05-28,7175.819,3911.92,3287.48,100.9,9565.0,32.984,31636,15011
2025-06-02,7065.069,3890.59,3381.59,105.35,9616.5,34.7615,30709,15537
2025-06-03,7044.822,3894.38,3353.43,104.25,9634.0,34.5176,31378,15438
2025-06-04,7069.037,3903.88,3372.72,104.45,9621.5,34.5045,32018,15395
2025-06-05,7113.425,3917.69,3352.65,105.0,9739.5,35.651,32561,15523
2025-06-10,7230.745,3933.8,3323.69,103.65,9756.5,36.535,32711,15318
2025-06-11,7222.456,3919.05,3355.12,104.45,9648.0,36.2547,32650,15177
2025-06-12,7204.37,3922.2,3385.92,104.6,9702.0,36.3422,32644,15142
2025-06-13,7166.065,3911.42,3432.34,105.25,9645.0,36.3029,32694,15128
2025-06-16,7117.591,3908.46,3385.23,106.0,9703.0,36.3132,32617,15069
2025-06-17,7155.852,3930.64,3388.11,106.4,9669.0,37.1079,32266,14924
2025-06-18,7107.789,3920.81,3369.38,106.7,9655.5,36.7347,32354,15053
2025-06-19,6968.639,3894.18,3370.9,107.0,9615.0,36.382,32009,15056
2025-06-20,6907.138,3883.43,3368.39,106.6,9633.5,36.0105,32683,15011
2025-06-23,6787.14,3879.26,3368.48,107.25,9667.5,36.0997,32693,14804
2025-06-24,6869.171,3904.3,3323.67,106.6,9669.0,35.9184,32319,14920
2025-06-25,6832.143,3925.98,3332.33,106.6,9712.5,36.2625,33193,15074
2025-06-26,6897.4,3938.46,3327.92,106.35,9899.5,36.656,33749,15209
2025-06-30,6927.679,3964.29,3303.14,109.9,9869.0,36.1094,33716,15215
2025-07-01,6915.36,3989.76,3338.84,111.8,9934.0,36.036,33661,15206
2025-07-02,6881.245,4010.77,3357.45,112.5,10013.0,36.5515,33714,15302
2025-07-03,6878.051,4019.57,3326.12,111.25,9954.5,36.8419,33848,15451
2025-07-04,6865.192,4013.62,3337.15,109.95,9864.5,36.9313,33702,15290
2025-07-07,6900.932,4031.86,3336.5,109.5,9829.5,36.769,33284,15177
2025-07-08,6904.392,4047.86,3301.92,109.6,9790.5,36.7623,33397,15042
2025-07-09,6943.922,4057.82,3313.66,110.25,9630.5,36.3889,33283,14979
2025-07-10,7005.371,4075.7,3324.05,111.0,9700.5,37.0028,33559,15290
2025-07-11,7047.438,4087.81,3355.59,112.0,9660.5,38.4154,33649,15198
2025-07-14,7097.151,4109.21,3343.51,111.1,9619.0,38.1374,33534,15064
2025-07-15,7140.474,4119.82,3324.55,110.0,9645.5,37.7065,33312,15146
2025-07-16,7192.018,4132.25,3347.13,110.0,9635.0,37.9101,32799,15026
2025-07-17,7287.021,4161.43,3338.97,110.5,9666.5,38.1423,33014,15096
2025-07-18,7311.915,4189.5,3349.94,110.4,9778.5,38.175,33445,15218
2025-07-21,7398.192,4207.13,3397.05,109.85,9860.0,38.9302,33811,15523
2025-07-22,7344.736,4208.26,3431.48,110.1,9919.5,39.2925,33908,15528
2025-07-23,7469.23,4231.28,3387.29,109.9,9930.5,39.2656,34853,15572
2025-07-24,7530.902,4273.05,3368.68,110.1,9877.0,39.068,34626,15465
2025-07-25,7543.503,4261.06,3337.3,110.2,9769.5,38.16,34061,15320
2025-07-28,7614.768,4241.14,3314.61,115.5,9793.0,38.1687,33713,15269
2025-07-29,7617.907,4229.41,3326.62,115.5,9798.0,38.208,33693,15316
2025-07-30,7549.888,4219.41,3275.18,115.05,9698.5,37.1322,33360,15021
2025-07-31,7484.337,4173.77,3289.93,115.15,9611.0,36.7134,32710,14936
2025-08-01,7537.768,4153.83,3363.48,114.9,9630.5,37.0375,33378,14987
2025-08-04,7464.645,4197.23,3373.59,114.95,9687.0,37.4106,33206,15066
2025-08-05,7515.185,4208.58,3380.6,114.8,9638.5,37.8165,33256,15024
2025-08-06,7503.75,4227.7,3369.33,114.5,9676.0,37.8301,33377,15135
2025-08-07,7490.183,4258.15,3396.38,113.75,9684.5,38.268,33736,15118
2025-08-08,7533.385,4239.83,3397.75,113.2,9762.0,38.3444,33624,15156
2025-08-11,7605.925,4232.78,3342.37,112.25,9731.5,37.6139,33805,15351
2025-08-12,7791.697,4220.72,3348.26,111.7,9840.5,37.9143,33886,15332
2025-08-13,7892.911,4272.76,3355.86,111.8,9803.0,38.5045,33730,15264
2025-08-14,7931.251,4256.52,3335.39,110.9,9766.0,38.0145,33464,15031
2025-08-15,7898.375,4230.53,3336.19,110.85,9773.5,38.001,33694,15161
2025-08-19,7862.949,4216.19,3315.78,111.1,9692.0,37.3927,33850,15006
2025-08-20,7943.825,4219.54,3348.43,111.5,9720.5,37.9002,33650,15008
2025-08-21,7890.715,4230.9,3338.71,110.6,9724.5,38.1462,33420,14929
2025-08-22,7858.851,4253.02,3371.86,111.3,9796.5,38.8888,33809,15100
2025-08-26,7905.757,4243.71,3393.57,111.55,9837.0,38.6107,34198,15285
2025-08-27,7936.176,4245.57,3397.37,111.55,9755.5,38.599,34553,15131
2025-08-28,7952.088,4253.78,3417.08,111.55,9818.0,39.0541,34802,15263
2025-08-29,7830.493,4269.7,3447.95,111.5,9902.0,39.7189,35018,15421
2025-09-01,7736.066,4276.07,3476.07,109.9,9884.0,40.6965,34952,15439
2025-09-02,7801.585,4298.51,3533.16,108.8,9980.5,40.8825,34733,15232
2025-09-03,7885.863,4289.33,3559.42,108.5,9975.5,41.2103,34662,15304
2025-09-04,7867.348,4296.83,3545.85,107.0,9898.0,40.6747,34556,15236
2025-09-08,7766.849,4308.52,3635.98,105.8,9915.0,41.354,34262,15229
2025-09-09,7628.605,4297.57,3626.63,103.85,9914.0,40.874,34009,15105
2025-09-10,7699.007,4346.46,3640.75,102.45,10013.0,41.172,34606,15146
2025-09-11,7747.905,4355.82,3634.07,100.9,10051.5,41.5578,34698,15150
2025-09-12,7854.06,4344.24,3643.14,100.7,10067.5,42.1866,34975,15391
2025-09-15,7937.118,4338.42,3678.99,101.5,10186.5,42.6806,34639,15436
2025-09-16,7957.696,4337.74,3689.98,101.75,10126.5,42.5639,34881,15428
2025-09-17,8025.179,4323.78,3659.9,102.9,9996.0,41.6749,34345,15405
2025-09-18,8008.433,4312.62,3644.28,103.35,9940.0,41.8269,33711,15272
2025-09-19,8051.118,4302.71,3685.3,103.35,9989.0,43.0841,34172,15271
2025-09-22,8040.039,4297.37,3746.7,103.9,9972.5,44.0617,34017,15213
2025-09-23,8125.201,4302.67,3764.01,103.6,9974.5,44.0253,34302,15354
2025-09-24,8126.558,4290.4,3736.16,103.6,10336.5,43.9179,34321,15417
2025-09-25,8040.665,4273.86,3749.44,103.85,10259.5,45.1834,34440,15279
2025-09-26,8099.333,4265.98,3759.98,103.75,10181.5,46.0803,34503,15175
2025-09-29,8123.245,4269.98,3833.55,106.75,10414.0,46.93,35490,15318
2025-09-30,8061.062,4300.16,3858.96,106.2,10268.5,46.6459,35410,15235
2025-10-01,8043.822,4323.12,3865.74,105.55,10379.0,47.318,36013,15184
2025-10-02,8071.081,4395.21,3856.58,104.85,10490.5,46.9929,36888,15317
2025-10-03,8118.301,4411.95,3886.54,105.0,10715.5,48.0003,37455,15433
2025-10-06,8139.894,4421.71,3960.98,104.75,10654.5,48.5115,36798,15482
2025-10-07,8169.281,4472.26,3984.85,104.8,10761.0,47.8295,36540,15489
2025-10-08,8166.029,4456.3,4042.03,104.75,10669.0,48.8874,36396,15346
2025-10-09,8250.938,4440.5,3976.86,104.5,10867.5,49.285,37060,15492
2025-10-10,8257.859,4427.06,4017.79,104.55,10518.0,50.1479,36173,15280
2025-10-13,8227.202,4389.84,4110.27,104.4,10820.5,52.3722,35726,15206
2025-10-14,8066.522,4354.52,4142.94,103.8,10578.0,51.4338,35189,15135
2025-10-15,8051.175,4368.42,4207.48,105.85,10641.0,53.0308,35393,15194
2025-10-16,8124.757,4356.2,4326.58,104.6,10647.0,54.2404,35772,15267
2025-10-17,7915.656,4328.93,4251.82,103.45,10604.5,51.9206,35037,15126
2025-10-21,8238.084,4381.05,4125.22,104.0,10623.5,48.7115,35400,15175
2025-10-22,8152.553,4393.92,4098.42,103.7,10663.0,48.4926,35364,15163
2025-10-23,8274.352,4416.27,4126.28,104.2,10854.5,48.92,35772,15363
2025-10-24,8271.722,4422.21,4113.05,104.1,10962.5,48.629,35802,15361
2025-10-27,8117.151,4440.3,3982.21,104.25,11029.0,46.8541,35970,15275
2025-10-28,8092.629,4450.36,3952.14,104.25,11038.5,47.0619,36361,15296
2025-10-29,8166.224,4440.21,3930.07,103.9,11183.5,47.5539,36184,15366
2025-10-30,8184.064,4437.44,4024.54,104.15,10917.0,48.9284,35792,15230
2025-10-31,8163.875,4428.62,4002.92,104.15,10887.5,48.6894,36086,15226
2025-11-03,8275.084,4444.33,4001.42,109.6,10855.0,48.0777,36047,15142
2025-11-04,8241.911,4422.72,3932.09,110.85,10663.5,47.1593,35814,15075
2025-11-05,8318.526,4417.12,3979.57,109.95,10697.5,48.0154,35649,15035
2025-11-06,8337.058,4484.99,3977.21,110.65,10682.5,48.0345,35845,15038
2025-11-07,8394.59,4492.24,4001.26,110.45,10716.5,48.3229,35822,15060
2025-11-10,8391.24,4488.13,4115.76,109.45,10796.0,50.5104,36024,15108
2025-11-11,8366.515,4542.2,4126.85,107.85,10827.0,51.2213,36617,15053
2025-11-12,8388.566,4568.91,4195.39,109.5,10944.0,53.2485,37399,15053
2025-11-13,8371.999,4575.91,4171.52,109.55,10956.0,52.2971,37232,14981
2025-11-14,8370.436,4546.07,4084.06,110.6,10852.0,50.5845,36787,14891
2025-11-17,8416.882,4543.59,4044.96,110.2,10778.5,50.2199,36886,14650
2025-11-18,8361.926,4504.67,4067.24,111.5,10719.5,50.7028,36873,14638
2025-11-19,8406.577,4505.22,4077.98,111.0,10752.5,51.3595,36953,14650
2025-11-20,8419.917,4511.87,4077.19,111.0,10738.5,50.6642,37068,14501
2025-11-21,8414.352,4469.14,4065.14,110.9,10777.5,50.0204,36895,14455
